Ensembl_GeneID	GeneSymbol	DCMvsControl_male_logFC	DCMvsControl_male_P.Value	DCMvsControl_male_adj.P.Val	DCMvsControl_female_logFC	DCMvsControl_female_P.Value	DCMvsControl_female_adj.P.Val
ENSG00000272512		0.302638836689248	0.125649814170368	0.203501581191989	0.288118527939275	0.173423256329859	0.237558282337314
ENSG00000110756	HPS5	-0.0295259597483319	0.744941399270892	0.817135245090969	-0.132533484684293	0.173427491522996	0.237558282337314
ENSG00000223318	RNA5SP111	0.313933469681697	0.111939698161553	0.184928759638702	0.287848162460664	0.173530539771014	0.237683769244756
ENSG00000037474	NSUN2	-0.0465320785634233	0.259178199382053	0.365448647127048	-0.0601496031461384	0.173584070640213	0.237741420416152
ENSG00000108830	RND2	0.0512617247986489	0.68728067677889	0.769856605441036	0.185808842349121	0.173743714131113	0.237944386671851
ENSG00000261879	ZNF594-DT	0.345145596894788	9.62540769918044e-06	4.61633042687904e-05	0.112260804189477	0.173792007840197	0.237991512816901
ENSG00000227398	KIF9-AS1	0.318940897260322	2.20281435185605e-05	9.84868439025829e-05	0.10830255008775	0.173820993764779	0.237991512816901
ENSG00000116514	RNF19B	0.032536181283124	0.550074307852908	0.654214742258987	0.0794093996685579	0.173823738628634	0.237991512816901
ENSG00000198563	DDX39B	0.0568444968985062	0.710235664732477	0.788653592964266	-0.223203157184367	0.173823934436982	0.237991512816901
ENSG00000034693	PEX3	-0.048503248252123	0.522818728965139	0.629875601499539	-0.110682297420368	0.173945737857027	0.238142590316021
ENSG00000197119	SLC25A29	0.187540751581647	0.0101058879940003	0.0238566918554266	0.105803552415487	0.174180847042459	0.238448760368204
ENSG00000106799	TGFBR1	0.0498423405357133	0.5577182820548	0.66111138094694	-0.123900245649969	0.174229843928512	0.238500124278928
ENSG00000140474	ULK3	-0.290885925505641	1.41824120963027e-06	8.09683257618865e-06	-0.0865012875386952	0.174287739360441	0.238563661681552
ENSG00000230202		0.0910038611833812	0.633034730945907	0.72530249339116	0.277724997109306	0.174316433756416	0.238587223203061
ENSG00000171310	CHST11	0.133909593411081	0.0818497912453759	0.142419870373454	0.111913498703863	0.174333296290596	0.23859458839666
ENSG00000197935	ZNF311	0.424119068027384	4.6776124243885e-05	0.000195035039709505	0.15006540303134	0.174365055406439	0.23862233891348
ENSG00000146453	PNLDC1	0.469205463174347	0.0437729413065185	0.0840086344006983	0.338010259038428	0.174539016545641	0.238844679496573
ENSG00000261005	NA	-0.0274399326346462	0.773613035131293	0.839019491835677	0.138927511453199	0.174576507357345	0.238880252807861
ENSG00000162341	TPCN2	-0.0243817354987375	0.674741776730377	0.758920159246264	-0.0846049230682997	0.174603625342502	0.238901628801852
ENSG00000164347	GFM2	0.0942618359845824	0.169470678079835	0.260178055642513	0.0997849529020538	0.174620013931148	0.2389083224375
ENSG00000167912		-0.0864311700030926	0.628493133637827	0.721980849816722	-0.260083817884745	0.174650426925775	0.238922185591174
ENSG00000226723		-0.153082167690515	0.321660404949047	0.434561492344698	-0.224777827775486	0.174653140913119	0.238922185591174
ENSG00000235531	MSC-AS1	0.35159249111685	0.000465001419515259	0.00155132356701663	0.144987761955841	0.174802868021527	0.239111269112385
ENSG00000113119	TMCO6	-0.0295493463419731	0.556828047071027	0.660470527750171	-0.0731744362193147	0.174903908650193	0.239233734328945
ENSG00000121410	A1BG	0.0475485271722036	0.764164256124689	0.831592867958062	0.230627640214767	0.174923690656544	0.239245045118707
ENSG00000212789	ST13P5	0.0790290317296369	0.548548886912311	0.652911593730641	0.191512156759336	0.175245044668544	0.239668249682914
ENSG00000170049	KCNAB3	0.172127986136665	0.120328683890675	0.196337184353966	-0.160862795489182	0.175256182194388	0.239668249682914
ENSG00000151948	GLT1D1	-0.13474895115955	0.444736420271968	0.557893731116248	-0.256282259186482	0.175280705121387	0.239686012576662
ENSG00000185222	TCEAL9	-0.157810412980487	0.0117077602879836	0.0270651667973732	-0.0905992007102885	0.17542165612643	0.239862971178007
ENSG00000175155	YPEL2	0.303777970673059	0.000304415015392911	0.00105910738906414	0.12114980278386	0.175479741850919	0.239926608027104
ENSG00000228427		-0.0613962187919874	0.741847320210275	0.814558235300102	0.270849093662699	0.17551298088985	0.239956266833683
ENSG00000143870	PDIA6	-0.117718112343761	0.016929049276159	0.0372593277915548	-0.0713423591024593	0.175566148917709	0.24001316628241
ENSG00000264538	SUZ12P1	0.198845424011118	0.000880084524792004	0.00276185993804027	0.0861895615436019	0.175632027023188	0.240084290123442
ENSG00000245498		-0.0617548423032002	0.802303108250982	0.860442095253192	-0.358341630115572	0.175641281109989	0.240084290123442
ENSG00000131697	NPHP4	-0.0980310140956107	0.232278333656901	0.335439614435307	-0.11908119830743	0.175764954922145	0.240237538031906
ENSG00000148948	LRRC4C	0.563927473401067	0.000116375165796222	0.000445130189657884	0.210355194023814	0.175785426064945	0.240249716478502
ENSG00000249476		0.0518767136167781	0.674844677357794	0.758953741756268	-0.179529554805797	0.175905410572787	0.240397891431875
ENSG00000213240	NA	0.331637280108145	0.00361198179619289	0.00969775112489463	0.164455947605456	0.176003226368839	0.240515752427885
ENSG00000139190	VAMP1	0.263812755964405	0.00124772602621246	0.00376601228042428	0.117769279697162	0.176088804205781	0.240616875341948
ENSG00000101363	MANBAL	0.0477802404744025	0.442205565881448	0.55538945150383	0.0901338747321407	0.176412365072766	0.24103574941807
ENSG00000018699	TTC27	0.0209556609216541	0.619183050449774	0.713894971781888	-0.0611369119975684	0.176418543315954	0.24103574941807
ENSG00000186056	MATN1-AS1	0.303967474220404	0.00447175156922194	0.0116684416574587	0.154187430249193	0.176456073301547	0.241071176075172
ENSG00000104953	TLE6	-0.307927481876764	0.0393673807143848	0.0768595958874137	0.21606970771134	0.176500233639523	0.241115655749601
ENSG00000162929	SANBR	0.0604758928754379	0.386161644503811	0.500925414134438	-0.101128383058869	0.176523313477559	0.24112575964974
ENSG00000135451	TROAP	-0.851532964307079	2.07989654653249e-05	9.36156164901273e-05	-0.286449525204942	0.176530836211498	0.24112575964974
ENSG00000240694	PNMA2	0.456468519695489	0.000236858262139453	0.00084558521654698	0.178336912119283	0.176571500810243	0.24116545240471
ENSG00000168092	PAFAH1B2	0.0013434006135622	0.973233245323997	0.980927348485691	-0.0579983875792838	0.1769078689967	0.24160899222006
ENSG00000105501	SIGLEC5	-0.114305180357085	0.510752358215563	0.619214061135862	-0.251658762051871	0.176973441819216	0.241682663760606
ENSG00000136235	GPNMB	0.238408349883363	0.0188676404493043	0.0408283380715775	0.146473357377007	0.177036020816496	0.241752237389118
ENSG00000214455	RCN1P2	-0.32669567232366	0.0920390058398499	0.157058842203804	-0.280218235849286	0.177115752614762	0.241845223410695
ENSG00000196724	ZNF418	0.213395413054119	1.75822495557721e-05	8.0355559273917e-05	0.0710391227034268	0.17716133629508	0.241891572243631
ENSG00000160201	U2AF1	-0.0218679453291468	0.617334898514446	0.71247564845211	-0.0633339864245972	0.177300400505514	0.242065542533677
ENSG00000157087	ATP2B2	-0.0256187121149249	0.884881938158515	0.920264816178166	-0.256063021475464	0.177339015488691	0.242102357171889
ENSG00000196355	NA	0.612891056056503	0.0129996896583016	0.0296668735766709	0.355531553100004	0.177389574074954	0.242155471250845
ENSG00000108622	ICAM2	-0.238181211207396	0.030552724523471	0.0618684960976015	0.158822179055193	0.177416153910394	0.242175846979236
ENSG00000139926	FRMD6	0.234144991439878	0.0462380662791454	0.0878713539411907	0.16944910047296	0.177549586636762	0.242342066331596
ENSG00000115350	POLE4	-0.0345723731020229	0.769760355984508	0.835975435469771	0.170726073185838	0.177849386435683	0.242728400716947
ENSG00000112218	GPR63	0.210961386664122	0.151217360922818	0.23715248868925	0.212154905474335	0.177855991420863	0.242728400716947
ENSG00000270005	NA	-0.258926582688466	0.0196971916326179	0.0423734305711628	-0.159841103040965	0.177962113143324	0.242857280879394
ENSG00000157350	ST3GAL2	-0.135722558567798	0.0417454768788474	0.0807364127519151	0.0960426421383591	0.178003858138411	0.242898297719767
ENSG00000123607	TTC21B	-0.000660954683892712	0.99242502051719	0.994866587137854	-0.100590006651142	0.178019528242613	0.242903730558748
ENSG00000141540	TTYH2	-0.0469897994535362	0.453969991154323	0.566519560414591	0.0906178368235349	0.178098469002337	0.242978653030938
ENSG00000188626	GOLGA8M	0.0500720622565574	0.832349759473291	0.881648419981368	-0.341685425259104	0.178107831466411	0.242978653030938
ENSG00000229539	PANK2-AS1	0.173362620635198	0.152584073148683	0.238858728745972	0.174825382961946	0.178109514538293	0.242978653030938
ENSG00000170089		-0.202592439095557	0.0991113896097556	0.167277527352232	0.177097700695874	0.178175536015225	0.243052764469764
ENSG00000258628	RHPN2P1	-0.446060939494465	0.0142151696874682	0.0320431111048136	0.261620864274215	0.178281693863391	0.243173077564367
ENSG00000134533	RERG	0.045457393111203	0.652786401424001	0.74165186200821	-0.145879913836216	0.178287137759044	0.243173077564367
ENSG00000226419	SLC16A1-AS1	0.343611805645896	7.98321787709791e-06	3.90903041244043e-05	0.109569715062441	0.17832539673832	0.243209297737024
ENSG00000115902	SLC1A4	0.226722171951408	0.00592260232921673	0.0149203053707665	0.118315220508654	0.178369434145024	0.243247822791281
ENSG00000105357	MYH14	-0.0438475766720501	0.699493594586334	0.780174861920369	0.163976379317365	0.178377054593924	0.243247822791281
ENSG00000267383		-0.401861629893921	0.0279156268089556	0.0572274480336299	-0.262966039252812	0.178451918589355	0.243333944895366
ENSG00000268746		-0.174441794720974	0.348365037482887	0.4628678308081	-0.268313268227852	0.17849914156041	0.243382367349051
ENSG00000130717	UCK1	-0.104004996363948	0.116016625460241	0.190422675435531	0.0953357570738014	0.178531040208187	0.243392140975989
ENSG00000204338	CYP21A1P	0.521741723877772	0.0192971385668173	0.0415989457009367	0.320591664874668	0.178537934296389	0.243392140975989
ENSG00000237149	ZNF503-AS2	-0.237990024358477	0.0527850036684034	0.0981949118058024	-0.176881190802249	0.178541446371107	0.243392140975989
ENSG00000107140	TESK1	-0.0633465602472914	0.429861140073986	0.543895783723667	0.115744139103359	0.178572505295082	0.243408538037412
ENSG00000215284	CHMP5P1	0.258207300095392	0.145799075775359	0.230214314542036	0.255788842277593	0.178576900578336	0.243408538037412
ENSG00000231817	LINC01198	0.123330609728066	0.481192426532545	0.5925373202046	-0.252547478988646	0.178616912845459	0.24344710866672
ENSG00000092208	GEMIN2	-0.00953691154578351	0.850087357159673	0.894740603116931	0.072795644013592	0.178662573956941	0.243493372861962
ENSG00000168899	VAMP5	-0.256376530449639	0.0785270387364752	0.137411940503121	0.209669909274139	0.178920623676047	0.243829069487307
ENSG00000157856	DRC1	-0.798923745703876	4.74654727881059e-05	0.000197631735125151	-0.279925269971993	0.17896499233159	0.243873541353625
ENSG00000142583	SLC2A5	-0.0796016315061365	0.569443942477643	0.670652623484771	0.201638581076301	0.179085542451839	0.244021812188818
ENSG00000204946	ZNF783	0.1232283130411	0.0237031377576536	0.0498255012888732	0.0782383771728199	0.179124882103067	0.244059413518478
ENSG00000164342	TLR3	0.218059685830287	0.0231759096681411	0.0489101836918493	0.137865824172064	0.179290004389424	0.244268378759367
ENSG00000166851	PLK1	-0.151699301327378	0.114957678270545	0.189072854146434	-0.138402246731497	0.179303500254806	0.244270751199366
ENSG00000137720	C11orf1	0.121417745240739	0.0409291891246488	0.0794163846124487	0.0853112305675214	0.179333593260085	0.244295732647513
ENSG00000148308	GTF3C5	-0.121674582468954	0.16201514040474	0.250807258101229	0.125166982388633	0.179361485797575	0.244317713447785
ENSG00000183935	HTR7P1	-0.100236453939796	0.661979073196738	0.748983890679012	-0.329913560687806	0.17975277921452	0.244834666373268
ENSG00000170647	NA	-0.0489197866794857	0.62498547722881	0.71902913150041	-0.144001106626943	0.179765819664624	0.24483638081338
ENSG00000234444	ZNF736	0.125691663551667	0.255496563250576	0.361311608091883	-0.158921719330078	0.179783395595485	0.244844271831035
ENSG00000203279		0.0889205259299413	0.613308249588038	0.70893084518239	0.253118408637329	0.179850766198649	0.244919971977334
ENSG00000261534	NA	0.0975777588240394	0.217365872608697	0.318193871420213	0.113687583200774	0.179866553965539	0.244925421529249
ENSG00000100285	NEFH	-0.562460134957921	0.000221904164950238	0.000796715696584468	-0.217069214021563	0.179889765991172	0.244940979364601
ENSG00000187504	RPL7P48	0.078631668819007	0.591882863473957	0.690758884682343	0.210933215492542	0.179959975643148	0.24502052373978
ENSG00000227060	LINC00629	-0.28935322651624	0.0566854348677529	0.104181482443334	-0.217846084714754	0.179972836986683	0.245021981487177
ENSG00000228878	SEPTIN7-DT	0.450056165246997	1.21836822476855e-05	5.73344884033404e-05	0.146018584786573	0.180025954956411	0.24507824238121
ENSG00000231365	WARS2-AS1	0.21666280985556	6.40088962937706e-05	0.000258435763334145	0.077078453255794	0.180089171242383	0.245148242341671
ENSG00000122257	RBBP6	0.0227031798622139	0.6987655190469	0.779565647110246	-0.0843194375098228	0.180264587227517	0.24536596464353
ENSG00000172986	GXYLT2	-0.0132405788562089	0.883612161414972	0.919266299192217	-0.130004604317188	0.180272727403754	0.24536596464353
ENSG00000268397	NA	-0.049131969100694	0.756848688752795	0.825810000157054	-0.228062520773106	0.180297589847425	0.245383732701509
ENSG00000228657	RPL23AP58	0.398248688857084	0.00910905800469507	0.0218207878265785	0.218431362249531	0.180343766455109	0.24543050495767
ENSG00000141873	SLC39A3	-0.214305892155201	0.0727680934915091	0.128774056957085	0.171236845896553	0.180425704837389	0.245525936233762
ENSG00000095739	BAMBI	0.311901186890291	0.000327418143559257	0.00112986988397624	0.123600971151891	0.180547108197192	0.245675056014002
ENSG00000144589	STK11IP	0.00816765807323172	0.917061468281303	0.942318748632998	0.11265598335674	0.180587129430788	0.245713424782374
ENSG00000119636	BBOF1	0.173295299842717	0.0109647498440516	0.0255597817365898	0.0973921733995216	0.180677177581484	0.245819852515439
ENSG00000152620	NADK2	-0.00213366466103082	0.971431086116319	0.979728677533765	-0.0855438599587046	0.180738399961557	0.245887050055719
ENSG00000131828	PDHA1	-0.1884849839822	0.000572492189113494	0.00187412731284933	-0.0779016980991756	0.180900366107992	0.246091287515723
ENSG00000085511	MAP3K4	0.0183952309365409	0.641382065164733	0.732177581640756	-0.0566700479751088	0.180965836671973	0.246164237211512
ENSG00000008018	PSMB1	0.00079934815785343	0.991648296050439	0.994367544204206	0.109566987025888	0.181061818380492	0.246278678345661
ENSG00000127616	SMARCA4	0.00372787669321717	0.957658670281104	0.97096707610642	0.100685708334415	0.181313584364274	0.246604987019698
ENSG00000189266	PNRC2	0.0851035078740825	0.548253911010227	0.652609951008336	-0.203195631525675	0.181348786104508	0.246636722777342
ENSG00000136770	DNAJC1	-0.17440708317096	0.00719040002924597	0.0177236257186252	-0.0925671533393846	0.181370029085801	0.246649471528829
ENSG00000268856	NA	0.240232330366886	0.136551051705451	0.217746117671192	0.230984621896224	0.181407392621901	0.24668413990811
ENSG00000228363		0.188599908850318	0.571330839093191	0.672414689199501	0.477334646629941	0.181584672441986	0.246909054375247
ENSG00000259291	ZNF710-AS1	0.0830704100904676	0.422238695734486	0.536472385427877	0.14824042679105	0.181667810331965	0.247005938661905
ENSG00000271976		-0.0155795880916454	0.778958055965181	0.842960062777969	-0.0795122240869279	0.181741794263335	0.247090364840456
ENSG00000105865	DUS4L	-0.0682988535808793	0.269991514174834	0.377595642779947	-0.0886021111619595	0.181846613286564	0.247216699640722
ENSG00000140395	WDR61	-0.0518083952167885	0.158906130453773	0.246766424821391	-0.0525842839121342	0.181961825874461	0.247357146823913
ENSG00000234912	SNHG20	0.144090099519739	0.0269747125988818	0.0556002283790281	0.0929547760811964	0.181979932471556	0.24736557932309
ENSG00000237940	LINC01238	0.501960315138143	0.0010248425144908	0.00316123679584879	0.217224692792172	0.182011782169903	0.247385393003236
ENSG00000149089	APIP	-0.112975493312412	0.0885624991887519	0.152188645963901	-0.0947814104043836	0.182018317646864	0.247385393003236
ENSG00000151612	ZNF827	0.146799556613452	0.0806349876865271	0.140588613064327	-0.120034956173292	0.182054696734904	0.247418654950496
ENSG00000144713	RPL32	0.0254335294142933	0.768338382033148	0.8349111021246	0.123553228614039	0.18222104983758	0.247628540195838
ENSG00000197479	PCDHB11	0.244985372855776	0.249289659609219	0.354689825588203	-0.304000200542444	0.182238400389965	0.247635924835144
ENSG00000215319	EIF5P1	0.0628274375231728	0.737696877575222	0.810986553081029	-0.268333692657228	0.182371905496532	0.247785279233347
ENSG00000050393	MCUR1	0.00303336403077026	0.94286422869276	0.960944656030616	0.0605430085935321	0.182372159466534	0.247785279233347
ENSG00000129925	PGAP6	-0.146442434482209	0.21829903640364	0.319277889728138	0.169975852480228	0.182396700113439	0.24780242057122
ENSG00000235016	SEMA3F-AS1	0.0126409535941612	0.965456668633455	0.975674853115538	0.417454819205468	0.18246319220111	0.247865352993941
ENSG00000092051	JPH4	-0.176128347159911	0.156756409768937	0.244213353808979	-0.177635481477204	0.182466876959786	0.247865352993941
ENSG00000172216	CEBPB	-0.437622426042857	0.000598933787393526	0.00195238322130586	-0.180808814690755	0.182626030864213	0.248065334164926
ENSG00000165555	NOXRED1	-0.201353235487979	0.157277032367378	0.244858706145227	-0.203212662316796	0.182722999610043	0.248180827117405
ENSG00000139679	LPAR6	-0.265155054884426	0.001307586761833	0.00392843147284251	-0.116957354423249	0.183130078580941	0.248717480098721
ENSG00000021762	OSBPL5	-0.176843520418085	0.0691574195889533	0.123382583832249	0.138614670450639	0.183195934728847	0.248790662632347
ENSG00000174501	ANKRD36C	0.336575832866478	0.00926458885672323	0.0221295886243179	-0.183805623816925	0.183214473118256	0.248799579551099
ENSG00000147155	EBP	-0.315252799100024	0.00989437787242161	0.0234506234679281	-0.173622476822915	0.183373823701651	0.248999701407737
ENSG00000226284	ARPC3P1	-0.000557210184704005	0.997335419698529	0.998151962856633	0.238115262322525	0.183400669581553	0.24901494437633
ENSG00000179632	MAF1	-0.145176962992439	0.0741161161354434	0.130819787781409	0.115751184369733	0.183415728061136	0.24901494437633
ENSG00000100554	ATP6V1D	0.00434320578994196	0.925828486056784	0.948883996536189	0.0665765559466376	0.183420997717554	0.24901494437633
ENSG00000138092	CENPO	-0.387802121031831	6.87364714278644e-07	4.18276021300864e-06	-0.109555443126856	0.183476830795846	0.249074472221615
ENSG00000108669	CYTH1	-0.187243587153567	1.82854231163091e-05	8.32397322628741e-05	-0.0615549832698346	0.183527039245348	0.249126357211939
ENSG00000123700	KCNJ2	0.0122021151216352	0.898281524275739	0.929316889330121	-0.136147848537629	0.183638082745328	0.249260809766863
ENSG00000112679	DUSP22	-0.173707987651408	3.55646043597169e-05	0.000152071613827012	-0.059214160063803	0.183669842894432	0.249279323778618
ENSG00000255236	CHKA-DT	-0.0213680066404018	0.895359502015752	0.927309534582076	0.231703652477028	0.183675713666243	0.249279323778618
ENSG00000167914	GSDMA	-0.750115009875486	0.0095638328097412	0.0227502300388315	-0.410768736868548	0.183868607588892	0.249524817756466
ENSG00000168427	KLHL30	-0.0926772564445688	0.406813795923965	0.521839374594224	0.159183308758802	0.183907159740153	0.249556150442981
ENSG00000261916		0.482236022941795	0.00812997530115697	0.0197647422477004	-0.258467423353101	0.183915713586173	0.249556150442981
ENSG00000140382	HMG20A	-0.00946179645609746	0.86953493777816	0.909492930439297	-0.0820437200137576	0.184281420480689	0.250036053735257
ENSG00000113558	SKP1	0.0332429084719923	0.535635871334683	0.641004839746965	0.0764079919371419	0.184320586562697	0.25007286736041
ENSG00000124508	BTN2A2	0.11088234283749	0.135433965760701	0.216230273699533	0.105579158152079	0.184416494495403	0.250186654400638
ENSG00000250415		0.364226884901072	0.0570274850875806	0.104726773383264	0.271796486857212	0.184443452263504	0.250206892191911
ENSG00000104043	ATP8B4	0.213847351133515	0.0387562899968502	0.0758579035528212	0.146843282521253	0.184540831295108	0.250322651119037
ENSG00000138668	HNRNPD	0.0662846837423814	0.0267815204429829	0.0552458582812813	0.0424557527741385	0.184555804312096	0.250326621591911
ENSG00000204149	AGAP6	-0.0258459572430567	0.710637166917364	0.789002028407851	-0.099130354561316	0.184637669394144	0.250421316256344
ENSG00000041982	TNC	0.49014950439379	0.0452125503809943	0.0863092053525117	0.347204188456889	0.184796729327905	0.250620689953873
ENSG00000145283	SLC10A6	0.0297119399558854	0.894909399908896	0.927032401001941	-0.319909221730279	0.184883335715539	0.250706255878264
ENSG00000230715		0.124479422479592	0.441598924244128	0.554862279745887	0.229984736085305	0.184883950307223	0.250706255878264
ENSG00000169696	ASPSCR1	-0.151311546478938	0.326750022781648	0.440060164012258	0.219201981157267	0.185082256186771	0.250957696326919
ENSG00000148572	NRBF2	-0.0562141912262319	0.346415662313213	0.460815764852828	-0.0848214313947491	0.185095495257165	0.250957696326919
ENSG00000204560	DHX16	-0.00982835391737957	0.766103679377861	0.833136247901582	-0.046964467613078	0.185105604605121	0.250957696326919
ENSG00000243069	ARHGEF26-AS1	0.245826427214289	0.102940142326397	0.172543885923927	0.213868047184287	0.185164346275758	0.251020958963828
ENSG00000113140	SPARC	0.00378936927326379	0.958716206324565	0.971494512884723	0.104040235405048	0.185203946056149	0.251058265035409
ENSG00000273402		-0.0730910445641753	0.573048937423697	0.673984553970685	-0.184270094532969	0.18524138618901	0.251092638862033
ENSG00000270102	NA	0.170226212413658	0.181445140029121	0.274948204148516	0.180796802208081	0.185262097544077	0.251104334011445
ENSG00000102858	MGRN1	0.0207879026753286	0.829204858015113	0.87966236941202	0.136897115226969	0.185383332936025	0.251252269076081
ENSG00000047621	C12orf4	-0.00504526717615583	0.902719603821456	0.932376545080203	-0.0586326455335602	0.185449626350163	0.251325726175997
ENSG00000237264	FTH1P11	-0.0378326078722111	0.783415334157337	0.846161853384803	0.195381762202469	0.185708181868493	0.251659714862025
ENSG00000090612	ZNF268	0.253133920380272	2.12840831505073e-05	9.55920752000633e-05	0.0834639765499876	0.18578936328534	0.251753309756954
ENSG00000159842	ABR	-0.112156152399262	0.0509751197020786	0.0954336903179185	-0.0813342327055562	0.185872991408337	0.251850207632305
ENSG00000181381	DDX60L	0.112643717898006	0.184985766614095	0.279326923143523	0.120418812692757	0.185965699975666	0.251955670578835
ENSG00000065054	SLC9A3R2	-0.443522392521341	0.0301009232157365	0.0611164909962111	0.289194838909923	0.185979360347951	0.251955670578835
ENSG00000117477	CCDC181	0.54077707687412	1.91289707984359e-06	1.06231732272126e-05	0.158575010975715	0.185987199205011	0.251955670578835
ENSG00000123179	EBPL	0.118173422695206	0.242605879697984	0.347241048695076	0.143178990250178	0.186488263858689	0.252617991737658
ENSG00000260824	NA	-0.0219919840072222	0.930509738669853	0.951995021627522	0.357133802159653	0.18678679021215	0.253005884982315
ENSG00000124549	BTN2A3P	0.0880037177114783	0.442498102313651	0.555588971311702	-0.162162657795383	0.186913319116786	0.253160769377952
ENSG00000224843	LINC00240	0.0468922400476952	0.632905569814923	0.725210115037711	-0.138900391858128	0.187120936138229	0.253425454502643
ENSG00000213189	BTF3L4P2	-0.274371300463057	0.026205488936593	0.0542622823427001	-0.174032352207621	0.187146923259678	0.253444132437887
ENSG00000273026		-0.00930644946061765	0.944064904556451	0.962026812219272	-0.187640746624941	0.187250318165851	0.253567630770529
ENSG00000267219		0.282162875627156	0.00746580464100178	0.0183274119542189	0.148416282617685	0.187386023820382	0.253734864208728
ENSG00000164548	TRA2A	0.171999758818391	0.00163774085784114	0.00480501097935857	0.0767059427810892	0.187423922213779	0.253769646046686
ENSG00000130347	RTN4IP1	-0.0198689628059885	0.810368008408009	0.866090186315924	0.117031212180466	0.187633588355667	0.254036979582977
ENSG00000198648	STK39	-0.175348874314409	0.00167408072546987	0.00490470485774559	-0.0783031686771913	0.187751474646393	0.254180025708579
ENSG00000114861	FOXP1	0.209985646613973	0.00156773830734956	0.00462050344136027	0.093176867663324	0.187833972200124	0.254275146654341
ENSG00000232004	CAP1P2	-0.102458505686744	0.584222461191572	0.684254464635184	-0.264438152546911	0.187869778911492	0.254307052863452
ENSG00000185420	SMYD3	0.088132180187527	0.152975117262546	0.239416772995404	0.0869795428780531	0.187945304221356	0.254392715887709
ENSG00000169627	BOLA2B	-0.00278777954791476	0.989811653164257	0.992838996511333	0.308165362059572	0.18820763207717	0.254731197225196
ENSG00000168334	XIRP1	-0.0766813193732858	0.553954246580592	0.658188862103561	-0.18278201482153	0.188353399684587	0.254911885304162
ENSG00000106682	EIF4H	-0.0656424172579921	0.235495807029788	0.339096339099642	-0.0779764175831765	0.188509324484308	0.255106295396484
ENSG00000244018	RPL35P6	-0.00991973741745689	0.957622349545108	0.97096707610642	0.263309672476818	0.188544871246671	0.255137785334184
ENSG00000092036	HAUS4	-0.0618620351178087	0.356105793968504	0.470765217102435	-0.0944947611422311	0.188561656165746	0.255143884410755
ENSG00000258824		0.190388449571948	0.159679844515217	0.247819779601996	-0.190695209601879	0.188589305468485	0.25516468239733
ENSG00000103249	CLCN7	-0.159536063327678	0.181544812069989	0.275037015355139	0.168176029147894	0.188662700108463	0.255247367900649
ENSG00000196363	WDR5	-0.17071983777697	3.23686121095866e-05	0.000139641297124625	-0.0572295621990104	0.18868003318782	0.255249433122169
ENSG00000090520	DNAJB11	-0.121233979177763	0.0388148645472326	0.0759521374911527	-0.0824910498200175	0.18868879224401	0.255249433122169
ENSG00000217624	YWHAZP10	-0.26135042983226	0.245278760677919	0.350068364021461	-0.316800901136702	0.188781924857081	0.255358795837726
ENSG00000260822	NA	0.158392107922353	0.00389183629800199	0.010338265385246	0.0768984145070224	0.188808748123161	0.255378455789339
ENSG00000161835	TAMALIN	-0.196022508960105	0.0836099162751548	0.144888064552534	-0.159364359839111	0.188858425617599	0.255429023284043
ENSG00000224635		0.18182583144689	0.331096408592162	0.444391556349139	-0.263472398996248	0.188930956749334	0.255510491488214
ENSG00000225439	BOLA3-AS1	-0.0843145542908807	0.277229926678604	0.386133720261935	-0.109261808667524	0.188944039869036	0.255511556746172
ENSG00000177192	PUS1	-0.0201652090570938	0.863535661162821	0.905131371664712	0.165293283067669	0.189046738358129	0.255633802044526
ENSG00000136848	DAB2IP	-0.0959133072789964	0.157062600818433	0.244628803261355	0.0953597924075691	0.189070763089539	0.255649653703149
ENSG00000172748	ZNF596	0.425320614012422	1.18990740334937e-07	8.31175319294226e-07	0.11096311679951	0.189113129960871	0.255690302779236
ENSG00000187266	EPOR	-0.139350596332125	0.102475001734226	0.171861271167699	-0.119968817356359	0.189183673664765	0.25576904055868
ENSG00000119878	CRIPT	-0.0707552952468191	0.230684461114312	0.333694436805309	-0.0830412059836156	0.189285224031288	0.255889685180471
ENSG00000156345	CDK20	-0.0570401835672918	0.373954758393528	0.488967081996848	0.0902474625355811	0.189491150440825	0.256151408138346
ENSG00000270813	NANOGNBP3	0.21029471615253	0.209897539120871	0.309295433219841	-0.235717735059318	0.189650086952808	0.25634455465765
ENSG00000207357	RNU6-2	-0.142293804277794	0.354238275422097	0.468731334068551	-0.215974370736115	0.189658704001798	0.25634455465765
ENSG00000133657	ATP13A3	0.0806423738556497	0.603915025776863	0.700606160367833	-0.21848257046385	0.190020897915943	0.256817395915141
ENSG00000085662	AKR1B1	-0.145337142895913	0.0577156970712911	0.10582229582129	0.107357773519409	0.190137459543712	0.256958219859392
ENSG00000269996	NA	-0.0546180790015978	0.615822598905515	0.711283316354797	-0.152939785593716	0.190167349060057	0.256981901470741
ENSG00000185619	PCGF3	-0.171878057234464	0.00123364515228615	0.00372730152801082	-0.0741989480960292	0.190286057838121	0.257125597758892
ENSG00000131013	PPIL4	-0.0332566967802812	0.616048765063224	0.711386385128854	-0.0931338594433697	0.190405575145126	0.257270367821252
ENSG00000086061	DNAJA1	0.0410336844686725	0.490002364936027	0.600593925385536	0.0834104661772201	0.190685088360573	0.25761942101491
